id,group,variable,type,value,unit,location,metadata,time,created_at
652d1e2f6ae3bb0009506f6e,1697455663280,frm_payload,string,7b224c756d696e6f736964616465223a33332c2254656d7065726174757261223a32342e32393939393932342c22556d6964616465223a38357d,,,,2023-10-16 11:27:43.329,2023-10-16 11:27:43.329
652d1e5f866cec00097c84b2,1697455711507,text,string,"{""Luminosidade"":32,""Temperatura"":24.29999924,""Umidade"":85}",,,,2023-10-16 11:28:31.547,2023-10-16 11:28:31.547
652d1e5f866cec00097c84b3,1697455711507,lora_bandwidth,number,125000,,,,2023-10-16 11:28:31.547,2023-10-16 11:28:31.547
652d1e5f866cec00097c84b4,1697455711507,lora_spreading_factor,number,7,,,,2023-10-16 11:28:31.547,2023-10-16 11:28:31.548
652d1e5f866cec00097c84b5,1697455711507,lora_coding_rate,string,4/5,,,,2023-10-16 11:28:31.548,2023-10-16 11:28:31.548
652d1e5f866cec00097c84b6,1697455711507,frequency,string,917600000,,,,2023-10-16 11:28:31.548,2023-10-16 11:28:31.548
652d1e5f866cec00097c84b7,1697455711507,timestamp,number,97859804,,,,2023-10-16 11:28:31.548,2023-10-16 11:28:31.548
652d1e5f866cec00097c84b8,1697455711507,device_id,string,eui-50f8a500000103e3,,,,2023-10-16 11:28:31.549,2023-10-16 11:28:31.549
652d1e5f866cec00097c84b9,1697455711507,application_id,string,iot-csf-ifsc,,,,2023-10-16 11:28:31.549,2023-10-16 11:28:31.549
652d1e5f866cec00097c84ba,1697455711507,fport,number,1,,,,2023-10-16 11:28:31.549,2023-10-16 11:28:31.549
652d1e5f866cec00097c84bb,1697455711507,fcnt,number,169,,,,2023-10-16 11:28:31.549,2023-10-16 11:28:31.549
652d1e5f866cec00097c84bc,1697455711507,gateway_eui,string,0000F8033201A727,,,,2023-10-16 11:28:31.549,2023-10-16 11:28:31.55
652d1e5f866cec00097c84bd,1697455711507,rssi,number,-94,,,,2023-10-16 11:28:31.55,2023-10-16 11:28:31.55
652d1e5f866cec00097c84be,1697455711507,snr,number,9,,,,2023-10-16 11:28:31.55,2023-10-16 11:28:31.55
652d1e5f866cec00097c84bf,1697455711507,gateway_location,string,"-27.608081294592182,-48.633736499977516",,"{""type"": ""Point"", ""coordinates"": [-48.633736499977516, -27.608081294592182]}",,2023-10-16 11:28:31.55,2023-10-16 11:28:31.55
652d1e5f866cec00097c84c0,1697455711507,frm_payload,string,7b224c756d696e6f736964616465223a33322c2254656d7065726174757261223a32342e32393939393932342c22556d6964616465223a38357d,,,,2023-10-16 11:28:31.55,2023-10-16 11:28:31.551
652d1e776ae3bb00095076f9,1697455735628,text,string,"{""Luminosidade"":37,""Temperatura"":24.29999924,""Umidade"":85}",,,,2023-10-16 11:28:55.679,2023-10-16 11:28:55.68
652d1e776ae3bb00095076fa,1697455735628,lora_bandwidth,number,125000,,,,2023-10-16 11:28:55.68,2023-10-16 11:28:55.68
652d1e776ae3bb00095076fb,1697455735628,lora_spreading_factor,number,7,,,,2023-10-16 11:28:55.68,2023-10-16 11:28:55.68
652d1e776ae3bb00095076fc,1697455735628,lora_coding_rate,string,4/5,,,,2023-10-16 11:28:55.681,2023-10-16 11:28:55.681
652d1e776ae3bb00095076fd,1697455735628,frequency,string,917400000,,,,2023-10-16 11:28:55.681,2023-10-16 11:28:55.681
652d1e776ae3bb00095076fe,1697455735628,timestamp,number,121972612,,,,2023-10-16 11:28:55.681,2023-10-16 11:28:55.681
652d1e776ae3bb00095076ff,1697455735628,device_id,string,eui-50f8a500000103e3,,,,2023-10-16 11:28:55.681,2023-10-16 11:28:55.682
652d1e776ae3bb0009507700,1697455735628,application_id,string,iot-csf-ifsc,,,,2023-10-16 11:28:55.682,2023-10-16 11:28:55.682
652d1e776ae3bb0009507701,1697455735628,fport,number,1,,,,2023-10-16 11:28:55.682,2023-10-16 11:28:55.682
652d1e776ae3bb0009507702,1697455735628,fcnt,number,170,,,,2023-10-16 11:28:55.682,2023-10-16 11:28:55.682
652d1e776ae3bb0009507703,1697455735628,gateway_eui,string,0000F8033201A727,,,,2023-10-16 11:28:55.683,2023-10-16 11:28:55.683
652d1e776ae3bb0009507704,1697455735628,rssi,number,-93,,,,2023-10-16 11:28:55.683,2023-10-16 11:28:55.683
652d1e776ae3bb0009507705,1697455735628,snr,number,10.5,,,,2023-10-16 11:28:55.683,2023-10-16 11:28:55.683
652d1e776ae3bb0009507706,1697455735628,gateway_location,string,"-27.608081294592182,-48.633736499977516",,"{""type"": ""Point"", ""coordinates"": [-48.633736499977516, -27.608081294592182]}",,2023-10-16 11:28:55.683,2023-10-16 11:28:55.683
652d1e776ae3bb0009507707,1697455735628,frm_payload,string,7b224c756d696e6f736964616465223a33372c2254656d7065726174757261223a32342e32393939393932342c22556d6964616465223a38357d,,,,2023-10-16 11:28:55.684,2023-10-16 11:28:55.684
652d1e966ae3bb00095079f0,1697455766782,text,string,"{""Luminosidade"":31,""Temperatura"":24.29999924,""Umidade"":86}",,,,2023-10-16 11:29:26.809,2023-10-16 11:29:26.809
652d1e966ae3bb00095079f1,1697455766782,lora_bandwidth,number,125000,,,,2023-10-16 11:29:26.809,2023-10-16 11:29:26.809
652d1e966ae3bb00095079f2,1697455766782,lora_spreading_factor,number,7,,,,2023-10-16 11:29:26.81,2023-10-16 11:29:26.81
652d1e966ae3bb00095079f3,1697455766782,lora_coding_rate,string,4/5,,,,2023-10-16 11:29:26.81,2023-10-16 11:29:26.81
652d1e966ae3bb00095079f4,1697455766782,frequency,string,917000000,,,,2023-10-16 11:29:26.81,2023-10-16 11:29:26.81
652d1e966ae3bb00095079f5,1697455766782,timestamp,number,153146699,,,,2023-10-16 11:29:26.811,2023-10-16 11:29:26.811
652d1e966ae3bb00095079f6,1697455766782,device_id,string,eui-50f8a500000103e3,,,,2023-10-16 11:29:26.811,2023-10-16 11:29:26.811
652d1e966ae3bb00095079f7,1697455766782,application_id,string,iot-csf-ifsc,,,,2023-10-16 11:29:26.811,2023-10-16 11:29:26.811
652d1e966ae3bb00095079f8,1697455766782,fport,number,1,,,,2023-10-16 11:29:26.811,2023-10-16 11:29:26.811
652d1e966ae3bb00095079f9,1697455766782,fcnt,number,171,,,,2023-10-16 11:29:26.812,2023-10-16 11:29:26.812
652d1e966ae3bb00095079fa,1697455766782,gateway_eui,string,0000F8033201A727,,,,2023-10-16 11:29:26.812,2023-10-16 11:29:26.812
652d1e966ae3bb00095079fb,1697455766782,rssi,number,-89,,,,2023-10-16 11:29:26.812,2023-10-16 11:29:26.812
652d1e966ae3bb00095079fc,1697455766782,snr,number,6.5,,,,2023-10-16 11:29:26.812,2023-10-16 11:29:26.812
652d1e966ae3bb00095079fd,1697455766782,gateway_location,string,"-27.608081294592182,-48.633736499977516",,"{""type"": ""Point"", ""coordinates"": [-48.633736499977516, -27.608081294592182]}",,2023-10-16 11:29:26.813,2023-10-16 11:29:26.813
652d1e966ae3bb00095079fe,1697455766782,frm_payload,string,7b224c756d696e6f736964616465223a33312c2254656d7065726174757261223a32342e32393939393932342c22556d6964616465223a38367d,,,,2023-10-16 11:29:26.813,2023-10-16 11:29:26.813
652d1ea76ae3bb0009507bab,1697455783883,text,string,"{""Luminosidade"":33,""Temperatura"":24.29999924,""Umidade"":86}",,,,2023-10-16 11:29:43.927,2023-10-16 11:29:43.927
652d1ea76ae3bb0009507bac,1697455783883,lora_bandwidth,number,125000,,,,2023-10-16 11:29:43.928,2023-10-16 11:29:43.928
652d1ea76ae3bb0009507bad,1697455783883,lora_spreading_factor,number,7,,,,2023-10-16 11:29:43.928,2023-10-16 11:29:43.928
652d1ea76ae3bb0009507bae,1697455783883,lora_coding_rate,string,4/5,,,,2023-10-16 11:29:43.928,2023-10-16 11:29:43.928
652d1ea76ae3bb0009507baf,1697455783883,frequency,string,916800000,,,,2023-10-16 11:29:43.929,2023-10-16 11:29:43.929
652d1ea76ae3bb0009507bb0,1697455783883,timestamp,number,170205979,,,,2023-10-16 11:29:43.929,2023-10-16 11:29:43.929
652d1ea76ae3bb0009507bb1,1697455783883,device_id,string,eui-50f8a500000103e3,,,,2023-10-16 11:29:43.929,2023-10-16 11:29:43.929
652d1ea76ae3bb0009507bb2,1697455783883,application_id,string,iot-csf-ifsc,,,,2023-10-16 11:29:43.929,2023-10-16 11:29:43.929
652d1ea76ae3bb0009507bb3,1697455783883,fport,number,1,,,,2023-10-16 11:29:43.93,2023-10-16 11:29:43.93
652d1ea76ae3bb0009507bb4,1697455783883,fcnt,number,172,,,,2023-10-16 11:29:43.93,2023-10-16 11:29:43.93
652d1ea76ae3bb0009507bb5,1697455783883,gateway_eui,string,0000F8033201A727,,,,2023-10-16 11:29:43.93,2023-10-16 11:29:43.93
652d1ea76ae3bb0009507bb6,1697455783883,rssi,number,-91,,,,2023-10-16 11:29:43.93,2023-10-16 11:29:43.93
652d1ea76ae3bb0009507bb7,1697455783883,snr,number,7.2,,,,2023-10-16 11:29:43.931,2023-10-16 11:29:43.931
652d1ea76ae3bb0009507bb8,1697455783883,gateway_location,string,"-27.608081294592182,-48.633736499977516",,"{""type"": ""Point"", ""coordinates"": [-48.633736499977516, -27.608081294592182]}",,2023-10-16 11:29:43.931,2023-10-16 11:29:43.931
652d1ea76ae3bb0009507bb9,1697455783883,frm_payload,string,7b224c756d696e6f736964616465223a33332c2254656d7065726174757261223a32342e32393939393932342c22556d6964616465223a38367d,,,,2023-10-16 11:29:43.931,2023-10-16 11:29:43.931
652d1ebf7dc2cd00099a1557,1697455807961,text,string,"{""Luminosidade"":35,""Temperatura"":24.29999924,""Umidade"":85}",,,,2023-10-16 11:30:07.999,2023-10-16 11:30:07.999
652d1ebf7dc2cd00099a1558,1697455807961,lora_bandwidth,number,125000,,,,2023-10-16 11:30:07.999,2023-10-16 11:30:07.999
652d1ebf7dc2cd00099a1559,1697455807961,lora_spreading_factor,number,7,,,,2023-10-16 11:30:07.999,2023-10-16 11:30:07.999
652d1ec07dc2cd00099a155a,1697455807961,lora_coding_rate,string,4/5,,,,2023-10-16 11:30:08,2023-10-16 11:30:08
652d1ec07dc2cd00099a155b,1697455807961,frequency,string,917000000,,,,2023-10-16 11:30:08,2023-10-16 11:30:08
652d1ec07dc2cd00099a155c,1697455807961,timestamp,number,194318651,,,,2023-10-16 11:30:08,2023-10-16 11:30:08
652d1ec07dc2cd00099a155d,1697455807961,device_id,string,eui-50f8a500000103e3,,,,2023-10-16 11:30:08,2023-10-16 11:30:08
652d1ec07dc2cd00099a155e,1697455807961,application_id,string,iot-csf-ifsc,,,,2023-10-16 11:30:08.001,2023-10-16 11:30:08.001
652d1ec07dc2cd00099a155f,1697455807961,fport,number,1,,,,2023-10-16 11:30:08.001,2023-10-16 11:30:08.001
652d1ec07dc2cd00099a1560,1697455807961,fcnt,number,173,,,,2023-10-16 11:30:08.001,2023-10-16 11:30:08.001
652d1ec07dc2cd00099a1561,1697455807961,gateway_eui,string,0000F8033201A727,,,,2023-10-16 11:30:08.001,2023-10-16 11:30:08.002
652d1ec07dc2cd00099a1562,1697455807961,rssi,number,-91,,,,2023-10-16 11:30:08.002,2023-10-16 11:30:08.002
652d1ec07dc2cd00099a1563,1697455807961,snr,number,8.2,,,,2023-10-16 11:30:08.002,2023-10-16 11:30:08.002
652d1ec07dc2cd00099a1564,1697455807961,gateway_location,string,"-27.608081294592182,-48.633736499977516",,"{""type"": ""Point"", ""coordinates"": [-48.633736499977516, -27.608081294592182]}",,2023-10-16 11:30:08.002,2023-10-16 11:30:08.002
652d1ec07dc2cd00099a1565,1697455807961,frm_payload,string,7b224c756d696e6f736964616465223a33352c2254656d7065726174757261223a32342e32393939393932342c22556d6964616465223a38357d,,,,2023-10-16 11:30:08.003,2023-10-16 11:30:08.003
652d1ed86ae3bb0009508077,1697455832093,text,string,"{""Luminosidade"":32,""Temperatura"":24.29999924,""Umidade"":86}",,,,2023-10-16 11:30:32.127,2023-10-16 11:30:32.128
652d1ed86ae3bb0009508078,1697455832093,lora_bandwidth,number,125000,,,,2023-10-16 11:30:32.128,2023-10-16 11:30:32.128
652d1ed86ae3bb0009508079,1697455832093,lora_spreading_factor,number,7,,,,2023-10-16 11:30:32.128,2023-10-16 11:30:32.128
652d1ed86ae3bb000950807a,1697455832093,lora_coding_rate,string,4/5,,,,2023-10-16 11:30:32.128,2023-10-16 11:30:32.129
652d1ed86ae3bb000950807b,1697455832093,frequency,string,917200000,,,,2023-10-16 11:30:32.129,2023-10-16 11:30:32.129
652d1ed86ae3bb000950807c,1697455832093,timestamp,number,218444691,,,,2023-10-16 11:30:32.129,2023-10-16 11:30:32.129
652d1ed86ae3bb000950807d,1697455832093,device_id,string,eui-50f8a500000103e3,,,,2023-10-16 11:30:32.129,2023-10-16 11:30:32.129
652d1ed86ae3bb000950807e,1697455832093,application_id,string,iot-csf-ifsc,,,,2023-10-16 11:30:32.129,2023-10-16 11:30:32.13
652d1ed86ae3bb000950807f,1697455832093,fport,number,1,,,,2023-10-16 11:30:32.13,2023-10-16 11:30:32.13
652d1ed86ae3bb0009508080,1697455832093,fcnt,number,174,,,,2023-10-16 11:30:32.13,2023-10-16 11:30:32.13
652d1ed86ae3bb0009508081,1697455832093,gateway_eui,string,0000F8033201A727,,,,2023-10-16 11:30:32.13,2023-10-16 11:30:32.13
652d1ed86ae3bb0009508082,1697455832093,rssi,number,-93,,,,2023-10-16 11:30:32.13,2023-10-16 11:30:32.131
652d1ed86ae3bb0009508083,1697455832093,snr,number,8,,,,2023-10-16 11:30:32.131,2023-10-16 11:30:32.131
652d1ed86ae3bb0009508084,1697455832093,gateway_location,string,"-27.608081294592182,-48.633736499977516",,"{""type"": ""Point"", ""coordinates"": [-48.633736499977516, -27.608081294592182]}",,2023-10-16 11:30:32.131,2023-10-16 11:30:32.131
652d1ed86ae3bb0009508085,1697455832093,frm_payload,string,7b224c756d696e6f736964616465223a33322c2254656d7065726174757261223a32342e32393939393932342c22556d6964616465223a38367d,,,,2023-10-16 11:30:32.131,2023-10-16 11:30:32.131
652d1ef7ca1e83000913897d,1697455863278,text,string,"{""Luminosidade"":32,""Temperatura"":24.29999924,""Umidade"":85}",,,,2023-10-16 11:31:03.344,2023-10-16 11:31:03.345
652d1ef7ca1e83000913897e,1697455863278,lora_bandwidth,number,125000,,,,2023-10-16 11:31:03.345,2023-10-16 11:31:03.345
652d1ef7ca1e83000913897f,1697455863278,lora_spreading_factor,number,7,,,,2023-10-16 11:31:03.345,2023-10-16 11:31:03.345
652d1ef7ca1e830009138980,1697455863278,lora_coding_rate,string,4/5,,,,2023-10-16 11:31:03.345,2023-10-16 11:31:03.345
652d1ef7ca1e830009138981,1697455863278,frequency,string,917600000,,,,2023-10-16 11:31:03.346,2023-10-16 11:31:03.346
652d1ef7ca1e830009138982,1697455863278,timestamp,number,249627716,,,,2023-10-16 11:31:03.346,2023-10-16 11:31:03.346
652d1ef7ca1e830009138983,1697455863278,device_id,string,eui-50f8a500000103e3,,,,2023-10-16 11:31:03.346,2023-10-16 11:31:03.346
652d1ef7ca1e830009138984,1697455863278,application_id,string,iot-csf-ifsc,,,,2023-10-16 11:31:03.346,2023-10-16 11:31:03.347
652d1ef7ca1e830009138985,1697455863278,fport,number,1,,,,2023-10-16 11:31:03.347,2023-10-16 11:31:03.347
652d1ef7ca1e830009138986,1697455863278,fcnt,number,175,,,,2023-10-16 11:31:03.347,2023-10-16 11:31:03.347
652d1ef7ca1e830009138987,1697455863278,gateway_eui,string,0000F8033201A727,,,,2023-10-16 11:31:03.347,2023-10-16 11:31:03.347
652d1ef7ca1e830009138988,1697455863278,rssi,number,-96,,,,2023-10-16 11:31:03.347,2023-10-16 11:31:03.348
652d1ef7ca1e830009138989,1697455863278,snr,number,9.5,,,,2023-10-16 11:31:03.348,2023-10-16 11:31:03.348
652d1ef7ca1e83000913898a,1697455863278,gateway_location,string,"-27.608081294592182,-48.633736499977516",,"{""type"": ""Point"", ""coordinates"": [-48.633736499977516, -27.608081294592182]}",,2023-10-16 11:31:03.348,2023-10-16 11:31:03.348
652d1ef7ca1e83000913898b,1697455863278,frm_payload,string,7b224c756d696e6f736964616465223a33322c2254656d7065726174757261223a32342e32393939393932342c22556d6964616465223a38357d,,,,2023-10-16 11:31:03.348,2023-10-16 11:31:03.348
652d1f08d2a63a0009c51c7b,1697455880323,text,string,"{""Luminosidade"":37,""Temperatura"":24.29999924,""Umidade"":85}",,,,2023-10-16 11:31:20.367,2023-10-16 11:31:20.367
652d1f08d2a63a0009c51c7c,1697455880323,lora_bandwidth,number,125000,,,,2023-10-16 11:31:20.367,2023-10-16 11:31:20.367
652d1f08d2a63a0009c51c7d,1697455880323,lora_spreading_factor,number,7,,,,2023-10-16 11:31:20.367,2023-10-16 11:31:20.368
652d1f08d2a63a0009c51c7e,1697455880323,lora_coding_rate,string,4/5,,,,2023-10-16 11:31:20.368,2023-10-16 11:31:20.368
652d1f08d2a63a0009c51c7f,1697455880323,frequency,string,917200000,,,,2023-10-16 11:31:20.368,2023-10-16 11:31:20.368
652d1f08d2a63a0009c51c80,1697455880323,timestamp,number,266674147,,,,2023-10-16 11:31:20.368,2023-10-16 11:31:20.368
652d1f08d2a63a0009c51c81,1697455880323,device_id,string,eui-50f8a500000103e3,,,,2023-10-16 11:31:20.369,2023-10-16 11:31:20.369
652d1f08d2a63a0009c51c82,1697455880323,application_id,string,iot-csf-ifsc,,,,2023-10-16 11:31:20.369,2023-10-16 11:31:20.369
652d1f08d2a63a0009c51c83,1697455880323,fport,number,1,,,,2023-10-16 11:31:20.369,2023-10-16 11:31:20.369
652d1f08d2a63a0009c51c84,1697455880323,fcnt,number,176,,,,2023-10-16 11:31:20.37,2023-10-16 11:31:20.37
652d1f08d2a63a0009c51c85,1697455880323,gateway_eui,string,0000F8033201A727,,,,2023-10-16 11:31:20.37,2023-10-16 11:31:20.37
652d1f08d2a63a0009c51c86,1697455880323,rssi,number,-93,,,,2023-10-16 11:31:20.37,2023-10-16 11:31:20.37
652d1f08d2a63a0009c51c87,1697455880323,snr,number,0.5,,,,2023-10-16 11:31:20.37,2023-10-16 11:31:20.37
652d1f08d2a63a0009c51c88,1697455880323,gateway_location,string,"-27.608081294592182,-48.633736499977516",,"{""type"": ""Point"", ""coordinates"": [-48.633736499977516, -27.608081294592182]}",,2023-10-16 11:31:20.371,2023-10-16 11:31:20.371
652d1f08d2a63a0009c51c89,1697455880323,frm_payload,string,7b224c756d696e6f736964616465223a33372c2254656d7065726174757261223a32342e32393939393932342c22556d6964616465223a38357d,,,,2023-10-16 11:31:20.371,2023-10-16 11:31:20.371
652d1f207bc6ec0009a91bf9,1697455904449,text,string,"{""Luminosidade"":34,""Temperatura"":24.29999924,""Umidade"":86}",,,,2023-10-16 11:31:44.485,2023-10-16 11:31:44.485
652d1f207bc6ec0009a91bfa,1697455904449,lora_bandwidth,number,125000,,,,2023-10-16 11:31:44.486,2023-10-16 11:31:44.486
652d1f207bc6ec0009a91bfb,1697455904449,lora_spreading_factor,number,7,,,,2023-10-16 11:31:44.486,2023-10-16 11:31:44.486
652d1f207bc6ec0009a91bfc,1697455904449,lora_coding_rate,string,4/5,,,,2023-10-16 11:31:44.486,2023-10-16 11:31:44.486
652d1f207bc6ec0009a91bfd,1697455904449,frequency,string,917600000,,,,2023-10-16 11:31:44.486,2023-10-16 11:31:44.487
652d1f207bc6ec0009a91bfe,1697455904449,timestamp,number,290792916,,,,2023-10-16 11:31:44.487,2023-10-16 11:31:44.487
652d1f207bc6ec0009a91bff,1697455904449,device_id,string,eui-50f8a500000103e3,,,,2023-10-16 11:31:44.487,2023-10-16 11:31:44.487
652d1f207bc6ec0009a91c00,1697455904449,application_id,string,iot-csf-ifsc,,,,2023-10-16 11:31:44.487,2023-10-16 11:31:44.487
652d1f207bc6ec0009a91c01,1697455904449,fport,number,1,,,,2023-10-16 11:31:44.488,2023-10-16 11:31:44.488
652d1f207bc6ec0009a91c02,1697455904449,fcnt,number,177,,,,2023-10-16 11:31:44.488,2023-10-16 11:31:44.488
652d1f207bc6ec0009a91c03,1697455904449,gateway_eui,string,0000F8033201A727,,,,2023-10-16 11:31:44.488,2023-10-16 11:31:44.488
652d1f207bc6ec0009a91c04,1697455904449,rssi,number,-91,,,,2023-10-16 11:31:44.488,2023-10-16 11:31:44.488
652d1f207bc6ec0009a91c05,1697455904449,snr,number,10,,,,2023-10-16 11:31:44.488,2023-10-16 11:31:44.489
652d1f207bc6ec0009a91c06,1697455904449,gateway_location,string,"-27.608081294592182,-48.633736499977516",,"{""type"": ""Point"", ""coordinates"": [-48.633736499977516, -27.608081294592182]}",,2023-10-16 11:31:44.489,2023-10-16 11:31:44.489
652d1f207bc6ec0009a91c07,1697455904449,frm_payload,string,7b224c756d696e6f736964616465223a33342c2254656d7065726174757261223a32342e32393939393932342c22556d6964616465223a38367d,,,,2023-10-16 11:31:44.489,2023-10-16 11:31:44.489
652d1f3fd2a63a0009c5229f,1697455935670,text,string,"{""Luminosidade"":36,""Temperatura"":24.29999924,""Umidade"":86}",,,,2023-10-16 11:32:15.718,2023-10-16 11:32:15.718
652d1f3fd2a63a0009c522a0,1697455935670,lora_bandwidth,number,125000,,,,2023-10-16 11:32:15.719,2023-10-16 11:32:15.719
652d1f3fd2a63a0009c522a1,1697455935670,lora_spreading_factor,number,7,,,,2023-10-16 11:32:15.719,2023-10-16 11:32:15.719
652d1f3fd2a63a0009c522a2,1697455935670,lora_coding_rate,string,4/5,,,,2023-10-16 11:32:15.719,2023-10-16 11:32:15.719
652d1f3fd2a63a0009c522a3,1697455935670,frequency,string,917400000,,,,2023-10-16 11:32:15.72,2023-10-16 11:32:15.72
652d1f3fd2a63a0009c522a4,1697455935670,timestamp,number,321971964,,,,2023-10-16 11:32:15.72,2023-10-16 11:32:15.72
652d1f3fd2a63a0009c522a5,1697455935670,device_id,string,eui-50f8a500000103e3,,,,2023-10-16 11:32:15.72,2023-10-16 11:32:15.72
652d1f3fd2a63a0009c522a6,1697455935670,application_id,string,iot-csf-ifsc,,,,2023-10-16 11:32:15.72,2023-10-16 11:32:15.72
652d1f3fd2a63a0009c522a7,1697455935670,fport,number,1,,,,2023-10-16 11:32:15.72,2023-10-16 11:32:15.72
652d1f3fd2a63a0009c522a8,1697455935670,fcnt,number,178,,,,2023-10-16 11:32:15.721,2023-10-16 11:32:15.721
652d1f3fd2a63a0009c522a9,1697455935670,gateway_eui,string,0000F8033201A727,,,,2023-10-16 11:32:15.721,2023-10-16 11:32:15.721
652d1f3fd2a63a0009c522aa,1697455935670,rssi,number,-90,,,,2023-10-16 11:32:15.721,2023-10-16 11:32:15.721
652d1f3fd2a63a0009c522ab,1697455935670,snr,number,9.5,,,,2023-10-16 11:32:15.721,2023-10-16 11:32:15.721
652d1f3fd2a63a0009c522ac,1697455935670,gateway_location,string,"-27.608081294592182,-48.633736499977516",,"{""type"": ""Point"", ""coordinates"": [-48.633736499977516, -27.608081294592182]}",,2023-10-16 11:32:15.722,2023-10-16 11:32:15.722
652d1f3fd2a63a0009c522ad,1697455935670,frm_payload,string,7b224c756d696e6f736964616465223a33362c2254656d7065726174757261223a32342e32393939393932342c22556d6964616465223a38367d,,,,2023-10-16 11:32:15.722,2023-10-16 11:32:15.722
652d1f57e446db00096e5788,1697455959738,text,string,"{""Luminosidade"":31,""Temperatura"":24.29999924,""Umidade"":86}",,,,2023-10-16 11:32:39.765,2023-10-16 11:32:39.765
652d1f57e446db00096e5789,1697455959738,lora_bandwidth,number,125000,,,,2023-10-16 11:32:39.765,2023-10-16 11:32:39.766
652d1f57e446db00096e578a,1697455959738,lora_spreading_factor,number,7,,,,2023-10-16 11:32:39.766,2023-10-16 11:32:39.766
652d1f57e446db00096e578b,1697455959738,lora_coding_rate,string,4/5,,,,2023-10-16 11:32:39.766,2023-10-16 11:32:39.766
652d1f57e446db00096e578c,1697455959738,frequency,string,917800000,,,,2023-10-16 11:32:39.766,2023-10-16 11:32:39.766
652d1f57e446db00096e578d,1697455959738,timestamp,number,346084188,,,,2023-10-16 11:32:39.767,2023-10-16 11:32:39.767
652d1f57e446db00096e578e,1697455959738,device_id,string,eui-50f8a500000103e3,,,,2023-10-16 11:32:39.767,2023-10-16 11:32:39.767
652d1f57e446db00096e578f,1697455959738,application_id,string,iot-csf-ifsc,,,,2023-10-16 11:32:39.767,2023-10-16 11:32:39.767
652d1f57e446db00096e5790,1697455959738,fport,number,1,,,,2023-10-16 11:32:39.767,2023-10-16 11:32:39.767
652d1f57e446db00096e5791,1697455959738,fcnt,number,179,,,,2023-10-16 11:32:39.768,2023-10-16 11:32:39.768
652d1f57e446db00096e5792,1697455959738,gateway_eui,string,0000F8033201A727,,,,2023-10-16 11:32:39.768,2023-10-16 11:32:39.768
652d1f57e446db00096e5793,1697455959738,rssi,number,-93,,,,2023-10-16 11:32:39.768,2023-10-16 11:32:39.768
652d1f57e446db00096e5794,1697455959738,snr,number,1.8,,,,2023-10-16 11:32:39.768,2023-10-16 11:32:39.768
652d1f57e446db00096e5795,1697455959738,gateway_location,string,"-27.608081294592182,-48.633736499977516",,"{""type"": ""Point"", ""coordinates"": [-48.633736499977516, -27.608081294592182]}",,2023-10-16 11:32:39.769,2023-10-16 11:32:39.769
652d1f57e446db00096e5796,1697455959738,frm_payload,string,7b224c756d696e6f736964616465223a33312c2254656d7065726174757261223a32342e32393939393932342c22556d6964616465223a38367d,,,,2023-10-16 11:32:39.769,2023-10-16 11:32:39.769
652d1f6fa687e30009f03356,1697455983858,text,string,"{""Luminosidade"":36,""Temperatura"":24.29999924,""Umidade"":85}",,,,2023-10-16 11:33:03.907,2023-10-16 11:33:03.907
652d1f6fa687e30009f03357,1697455983858,lora_bandwidth,number,125000,,,,2023-10-16 11:33:03.908,2023-10-16 11:33:03.908
652d1f6fa687e30009f03358,1697455983858,lora_spreading_factor,number,7,,,,2023-10-16 11:33:03.908,2023-10-16 11:33:03.908
652d1f6fa687e30009f03359,1697455983858,lora_coding_rate,string,4/5,,,,2023-10-16 11:33:03.908,2023-10-16 11:33:03.908
652d1f6fa687e30009f0335a,1697455983858,frequency,string,917400000,,,,2023-10-16 11:33:03.909,2023-10-16 11:33:03.909
652d1f6fa687e30009f0335b,1697455983858,timestamp,number,370210588,,,,2023-10-16 11:33:03.909,2023-10-16 11:33:03.909
652d1f6fa687e30009f0335c,1697455983858,device_id,string,eui-50f8a500000103e3,,,,2023-10-16 11:33:03.909,2023-10-16 11:33:03.909
652d1f6fa687e30009f0335d,1697455983858,application_id,string,iot-csf-ifsc,,,,2023-10-16 11:33:03.909,2023-10-16 11:33:03.909
652d1f6fa687e30009f0335e,1697455983858,fport,number,1,,,,2023-10-16 11:33:03.91,2023-10-16 11:33:03.91
652d1f6fa687e30009f0335f,1697455983858,fcnt,number,180,,,,2023-10-16 11:33:03.91,2023-10-16 11:33:03.91
652d1f6fa687e30009f03360,1697455983858,gateway_eui,string,0000F8033201A727,,,,2023-10-16 11:33:03.91,2023-10-16 11:33:03.91
652d1f6fa687e30009f03361,1697455983858,rssi,number,-93,,,,2023-10-16 11:33:03.91,2023-10-16 11:33:03.91
652d1f6fa687e30009f03362,1697455983858,snr,number,9.8,,,,2023-10-16 11:33:03.911,2023-10-16 11:33:03.911
652d1f6fa687e30009f03363,1697455983858,gateway_location,string,"-27.608081294592182,-48.633736499977516",,"{""type"": ""Point"", ""coordinates"": [-48.633736499977516, -27.608081294592182]}",,2023-10-16 11:33:03.911,2023-10-16 11:33:03.911
652d1f6fa687e30009f03364,1697455983858,frm_payload,string,7b224c756d696e6f736964616465223a33362c2254656d7065726174757261223a32342e32393939393932342c22556d6964616465223a38357d,,,,2023-10-16 11:33:03.911,2023-10-16 11:33:03.911
